genes,loadings
AT1G63105,-0.00044604808623420803
AT1G63110,-0.00838775888717083
AT1G63120,-0.007590713560551647
AT1G63130,-0.006793658965746798
AT1G63140,-0.0006781388558290205
AT1G63150,-0.005018390031124288
AT1G63160,-0.00787398568380535
AT1G63170,-0.008198366729942737
AT1G63180,-0.006917930121065529
AT1G63190,8.635125210369542e-05
AT1G63200,4.2374034661757423e-05
AT1G63205,-3.3927021623743116e-05
AT1G63206,-3.873012107289003e-05
AT1G63210,-6.805853919969271e-05
AT1G63220,-0.00941152479067307
AT1G63230,-0.004893830447318419
AT1G63240,-0.007114621162803942
AT1G63245,-0.0038241319397846053
AT1G63250,-0.006052006259986847
AT1G63260,-0.008235151611316972
AT1G63270,-0.007003702528423406
AT1G63280,-0.0004889019704091782
AT1G63290,-0.008003743429360268
AT1G63295,-0.007557110545976916
AT1G63300,-0.006584634223471296
AT1G63310,-0.008337463197189778
AT1G63320,-0.00107815205577403
AT1G63330,-0.0043086772497434615
AT1G63340,-0.00032550339212850983
AT1G63350,-0.0031162195042220356
AT1G63360,-0.004920914335775274
AT1G63370,-0.004317750012012068
AT1G63380,-0.004895626802928052
AT1G63390,-0.002248733292140831
AT1G63400,-0.004193475209117495
AT1G63410,-0.0031634636262279827
AT1G63420,-0.008322832378347796
AT1G63430,-0.008665082153475523
AT1G63440,-0.005743906694060639
AT1G63450,-0.0022439559625263912
AT1G63460,-0.009345976470097406
AT1G63470,-0.008317885081683933
AT1G63480,-0.0072645961156493745
AT1G63490,-0.007199298137258222
AT1G63500,-0.007876221437256485
AT1G63510,-1.4192921354495925e-06
AT1G63520,-0.003156470725732347
AT1G63522,-0.00027896919957223944
AT1G63530,-0.004361579175812822
AT1G63535,1.776177569247881e-05
AT1G63540,-0.0006961258216187941
AT1G63550,-0.0006495000364852391
AT1G63570,-0.001374204536298675
AT1G63580,-0.00281898038729541
AT1G63590,-0.00046922554762296567
AT1G63600,-0.0014888175664973058
AT1G63610,-0.008389207348877959
AT1G63615,-5.2970263370170564e-05
AT1G63630,-0.002152376009231448
AT1G63640,-0.007626747554592808
AT1G63650,-0.006325374686437822
AT1G63660,-0.008120025301254222
AT1G63670,-0.007870158947436796
AT1G63680,-0.007899966420017895
AT1G63690,-0.008733699809428223
AT1G63700,-0.007948512986221285
AT1G63710,-0.0033975409967605115
AT1G63720,-0.005920897165086121
AT1G63730,-0.004789586482235462
AT1G63740,-0.006356251976633758
AT1G63750,-0.004932452128089242
AT1G63760,0.000265458850685187
AT1G63770,-0.007854183915748566
AT1G63780,-0.008466907861207358
AT1G63790,-2.482580236342505e-05
AT1G63800,-0.009247147077530158
AT1G63810,-0.007896423601203633
AT1G63820,-0.0033797292995031694
AT1G63830,-0.0074299214063996795
AT1G63835,1.5064242131753594e-05
AT1G63840,-0.005311642919748775
AT1G63850,-0.00787976770490165
AT1G63855,-0.006765188634229116
AT1G63860,-0.00456294900191586
AT1G63870,-0.0003768015787686137
AT1G63880,-0.006216251620913073
AT1G63900,-0.00781413251167676
AT1G63910,-0.0020066219275513813
AT1G63920,3.93381586983178e-05
AT1G63930,-0.00305796885841521
AT1G63940,-0.008945281385027036
AT1G63950,-0.0006358706702367335
AT1G63960,-0.001303088982182208
AT1G63970,-0.007391175316808348
AT1G63980,-0.008891860736286358
AT1G63990,-0.0011129297865971946
AT1G64000,-0.0032670626305654365
AT1G64010,-0.0012599918081465733
AT1G64020,-0.0016061108967109618
AT1G64030,-0.00025570083057842855
AT1G64035,-3.3972275350903326e-06
AT1G64040,-0.007686984705929477
AT1G64050,-0.007578236018354725
AT1G64060,-0.007991110292165872
AT1G64065,-0.003857066049299073
AT1G64070,-0.00013858274637042263
AT1G64080,-0.006487938962869502
AT1G64090,-0.007412359582862714
AT1G64100,-0.0015129716022165066
AT1G64105,-0.00719447751081232
AT1G64107,-0.00025188316642281504
AT1G64110,-0.004378266473989531
AT1G64120,-2.9072811079022975e-06
AT1G64130,-0.0001606158132552375
AT1G64140,-0.007546404949540043
AT1G64150,-0.00835693892251095
AT1G64160,-0.002558643159414212
AT1G64170,-0.006147954270403661
AT1G64180,-0.005840329186951918
AT1G64185,-0.006735765558558011
AT1G64190,-0.007305966801516385
AT1G64195,-0.0011330596510590685
AT1G64200,-0.009854383460758474
AT1G64210,-0.0032446611472467446
AT1G64220,-0.007375392241829255
AT1G64230,-0.006511852372740865
AT1G64235,5.151607049001644e-05
AT1G64240,-0.000701017598779492
AT1G64250,-0.0018791466420496159
AT1G64253,-0.0021283921909871478
AT1G64255,-6.303091063405377e-05
AT1G64260,-0.0019069850988075335
AT1G64270,-0.006458613569558055
AT1G64280,-0.007790209905559289
AT1G64290,-0.00033604425162313115
AT1G64295,-8.730823869844584e-05
AT1G64300,-0.0039877969751182935
AT1G64310,-0.0017963343240845343
AT1G64320,-0.0030610574283131808
AT1G64330,-0.008157546318305347
AT1G64340,-0.0003610080345542482
AT1G64350,-0.007840884790552725
AT1G64355,-0.008069392331395277
AT1G64360,-0.003936300069418719
AT1G64370,-0.007480145860035436
AT1G64380,-0.005163527071978855
AT1G64385,-0.008284083669261182
AT1G64390,-0.009072851485815124
AT1G64400,-0.00788407022961355
AT1G64405,-0.005160960054832408
AT1G64410,-2.6982621952779517e-05
AT1G64420,0.00016242682817178678
AT1G64430,-0.00843402566798893
AT1G64440,-0.007885186037637928
AT1G64450,-0.006878709709800112
AT1G64455,-1.6070748045350158e-06
AT1G64460,-0.007725289467810992
AT1G64480,-0.0025699993943277054
AT1G64490,-0.007655322180675188
AT1G64500,-0.0069031234226561615
AT1G64510,-0.007904241563444846
AT1G64520,-0.007822722858237586
AT1G64530,-0.008277025029378717
AT1G64540,-0.0011248580616694123
AT1G64550,-0.008446923364481116
AT1G64560,-0.00425576852760457
AT1G64561,-0.0036796754197605127
AT1G64563,-0.0025524111727258363
AT1G64570,-0.0075298298905123
AT1G64572,-0.007838265986213823
AT1G64580,-0.006084324208261275
AT1G64583,-0.0037908589794696267
AT1G64584,-0.000551002293754461
AT1G64585,-0.00020677234118558554
AT1G64590,-0.005414448800479298
AT1G64600,-0.0072050677309647235
AT1G64610,-0.005880085781886139
AT1G64618,-0.0010866222970153424
AT1G64620,-0.006289422383873232
AT1G64625,-0.004634709471486885
AT1G64630,-0.0077018213330306996
AT1G64633,-0.00024950438416831955
AT1G64640,-0.009086511062798628
AT1G64650,-0.008998717081268693
AT1G64660,-0.008385383645793562
AT1G64670,-0.008829389481771949
AT1G64680,-0.007188309437262237
AT1G64690,-0.0064127616276878786
AT1G64700,-0.005536849648461372
AT1G64710,-0.007692330037927373
AT1G64720,-0.0073982302590846595
AT1G64730,0.00021878445108900304
AT1G64740,-0.008495940482845262
AT1G64750,-0.00811538248653441
AT1G64760,-0.007917465413284938
AT1G64770,-0.007717734732903516
AT1G64780,-0.007722839327384213
AT1G64790,-0.008115135259363691
AT1G64795,-0.0014674453531053828
AT1G64800,-0.00021519338761908757
AT1G64810,-0.007044241389138845
AT1G64820,-0.00021266411372927241
AT1G64830,-6.0239457054582865e-06
AT1G64840,-0.007215251278150156
AT1G64850,-0.007945077044743272
AT1G64860,-0.008839396145812268
AT1G64870,-4.420064584126424e-05
AT1G64880,-0.008929482255431583
AT1G64890,-0.0063640661768637
AT1G64900,-0.0032619643953158816
AT1G64910,-0.0016265986576346231
AT1G64920,-0.0030921032649912934
AT1G64930,-0.002317208152935788
AT1G64940,-0.0021406384402002025
AT1G64950,-0.004864110646298913
AT1G64960,-0.0064254618698671925
AT1G64970,-0.007888005609217031
AT1G64980,-0.007658580144864699
AT1G64990,-0.00805658081492118
AT1G65000,-0.006653196360953557
AT1G65010,-0.008407917179224199
AT1G65020,-0.00808724594212721
AT1G65030,-0.007810705376312857
AT1G65032,-0.007336209689762173
AT1G65040,-0.008250142715121863
AT1G65050,-0.0003818359748534701
AT1G65060,-0.007458120924649733
AT1G65070,-0.006882382630169084
AT1G65080,-0.006243826379918438
AT1G65090,-0.00020259431495064735
AT1G65110,-0.001561458515342625
AT1G65113,-8.338623595783925e-05
AT1G65120,-0.0027832814696407767
AT1G65130,-0.0012390636991930395
AT1G65140,-0.00029570876675997213
AT1G65150,-0.006370129190259241
AT1G65160,-0.00014211418044652734
AT1G65165,-0.0001809031551485881
AT1G65170,-5.11310062369581e-05
AT1G65180,-0.004222524696365082
AT1G65190,-0.0036810818997123594
AT1G65200,-0.0005944431293893565
AT1G65210,5.807618936544827e-06
AT1G65220,-0.008466339149441417
AT1G65230,-0.008303539392516148
AT1G65240,-0.0018416293979075292
AT1G65250,-0.0019969946287958246
AT1G65260,-0.007789344571826551
AT1G65270,-0.008406878322651103
AT1G65280,-0.007155343666161776
AT1G65290,-0.0072506754503075845
AT1G65295,-0.00853886389323549
AT1G65300,-0.0007895178708352538
AT1G65310,-0.008124267680112878
AT1G65320,-0.0075699275748552
AT1G65330,-0.0014007543595949213
AT1G65340,-0.0004052403898443598
AT1G65342,-0.0002469286811264423
AT1G65346,-0.00044620750365545383
AT1G65347,0.000268942352314732
AT1G65349,5.034963373252291e-06
AT1G65350,-8.616082836515794e-06
AT1G65352,-1.2921865601577126e-05
AT1G65360,-0.0003783367704296085
AT1G65365,8.775997653297173e-06
AT1G65370,-0.008534545915150396
AT1G65380,-0.00582460144453681
AT1G65385,-0.0004444071755784276
AT1G65390,-0.004802210351285563
AT1G65410,-0.008726515408043827
AT1G65420,-0.007387033099857456
AT1G65425,5.057169635188973e-05
AT1G65430,-0.007745231544327819
AT1G65440,-0.007821436236057399
AT1G65450,-0.004435559844898926
AT1G65470,-0.007300079894600563
AT1G65480,-0.0026296937685688763
AT1G65481,-0.0008185965529441935
AT1G65483,0.007645273412807393
AT1G65484,-0.003822766404304577
AT1G65485,-0.0012526891316442903
AT1G65486,-0.006538370082421337
AT1G65490,-0.007337166887685865
AT1G65500,-0.005838822832609362
AT1G65510,-0.0070032467392803135
AT1G65520,-0.00697238385956552
AT1G65540,-0.0010832782768241333
AT1G65541,4.302514299767699e-06
AT1G65550,6.25759783933489e-05
AT1G65560,-0.006987069565258691
AT1G65570,-0.0033194768338630147
AT1G65580,-0.007524068236837395
AT1G65585,2.844364925493379e-06
AT1G65590,-0.009339341282152348
AT1G65610,-0.0060030716202679624
AT1G65620,-0.005097478240706997
AT1G65630,-0.0002454396596935558
AT1G65640,8.776749298905553e-06
AT1G65642,-3.757038992709071e-05
AT1G65650,-0.008238572559455764
AT1G65660,-0.008121664214334303
AT1G65670,-0.0005073349406442836
AT1G65680,-0.001064234187538194
AT1G65681,-1.4199552726263384e-06
AT1G65690,-0.007242643430840189
AT1G65700,-0.008200449044026911
AT1G65710,-0.00599406460730643
AT1G65720,-0.00446861911530106
AT1G65730,-0.0036916612269580337
AT1G65735,2.44405617287597e-05
AT1G65740,-1.39052609286566e-07
AT1G65750,1.3508763350127298e-05
AT1G65760,-0.0002592093056807591
AT1G65770,-2.154658292355696e-05
AT1G65780,-4.325718580732341e-06
AT1G65790,-0.00285351432391056
AT1G65800,-0.005115010383214817
AT1G65810,-0.00042667011025736236
AT1G65820,-0.007552388084674099
AT1G65830,1.2328496279934712e-05
AT1G65840,-0.008591257979322284
AT1G65845,-0.00845297549224357
AT1G65850,-0.001500951763159666
AT1G65860,-0.007050679173967419
AT1G65870,-0.00379077226409603
AT1G65875,-0.00040777041762051007
AT1G65880,-0.0005175764719129945
AT1G65890,-0.0031452954402728093
AT1G65900,-0.008520171744099175
AT1G65910,-0.0037421942126382355
AT1G65920,-0.00684638697380375
AT1G65930,-0.007683178649845017
AT1G65940,7.655541405427183e-08
AT1G65950,-0.0076104802405257245
AT1G65960,-0.008318121603125417
AT1G65970,-0.007445844219604171
AT1G65980,-0.006782155127924409
AT1G65985,-0.0067595808964208285
AT1G65990,-0.00010286232935123723
AT1G66000,-8.531189290995909e-05
AT1G66010,2.7716042518267018e-06
AT1G66020,-0.002460745420474866
AT1G66030,-0.0010550486760900043
AT1G66040,-0.0029034203551463553
AT1G66045,2.338411450575009e-06
AT1G66050,-0.004560057679726033
AT1G66060,-0.0005053298204066829
AT1G66070,-0.007872998750622301
AT1G66080,-0.006061083215415041
AT1G66090,-0.002252314427699075
AT1G66100,-0.0054111813995870355
AT1G66110,-0.000530437157415774
AT1G66120,-0.00032622086082357464
AT1G66130,-0.0073279474741301505
AT1G66140,-0.008449511308609303
AT1G66145,3.6031459502226806e-06
AT1G66150,-0.00877922496273599
AT1G66160,-0.004409381090513223
AT1G66170,-0.000439567372452583
AT1G66173,-0.002355790956870514
AT1G66180,-0.008638824131404895
AT1G66190,-0.006747912305284772
AT1G66200,-0.0084353346857758
AT1G66210,4.3012122604872775e-05
AT1G66220,2.8991338065920385e-05
AT1G66230,-0.006241689613264986
AT1G66235,-9.977013927658006e-05
AT1G66240,-0.008368257825403099
AT1G66245,0.00013911343167787846
AT1G66250,-0.007638940203822886
AT1G66260,-0.008574246055024156
AT1G66270,-0.008408999032579237
AT1G66280,-0.008369453596035185
AT1G66290,-6.09845452198294e-05
AT1G66300,-5.601499606060152e-05
AT1G66310,-2.9126634349628752e-05
AT1G66320,-0.0002538044224882457
AT1G66330,-0.008389830591508567
AT1G66340,-0.00779050363167678
AT1G66345,-0.005051630268924396
AT1G66350,-0.0070668514340850655
AT1G66360,-0.0006705735164025081
AT1G66370,-0.0007503660575027025
AT1G66380,-0.0010256302491853334
AT1G66390,-0.0020460798945189937
AT1G66400,-0.0057818808284868
AT1G66410,-0.006018321769483869
AT1G66420,-0.0004015104548398338
AT1G66430,-0.009499912376432194
AT1G66440,-0.002028343143532668
AT1G66450,-0.0026104659759345274
AT1G66460,-0.0026872154905493756
AT1G66465,-0.0027630576008834695
AT1G66470,-0.004041414919961644
AT1G66480,-0.006970525840645785
AT1G66490,-2.9081851309941444e-05
AT1G66500,-0.00366406097624694
AT1G66510,-0.007587037422613524
AT1G66520,-0.008118054491152486
AT1G66530,-0.008896386861119314
AT1G66534,-4.2023802066422414e-05
AT1G66540,-0.0048739516618756815
AT1G66550,-0.00011364356888699915
AT1G66560,-1.622754194964873e-05
AT1G66570,-0.000695789825183933
AT1G66580,-0.005488562353341252
AT1G66590,-0.0052321792201075875
AT1G66600,-0.0018633010767258394
AT1G66610,-1.7551938066723998e-05
AT1G66620,-0.006567506251347508
AT1G66630,-8.343122000761068e-05
AT1G66640,-5.4542257113238754e-05
AT1G66650,-0.0026503279261116783
AT1G66660,-0.0064478186597193765
AT1G66670,-0.007504778418719759
AT1G66680,-0.007931021204619124
AT1G66690,-0.0030199719800494407
AT1G66700,-0.0038178637896569578
AT1G66710,-3.063460346890675e-05
AT1G66720,-9.672076957261716e-05
AT1G66730,-0.006107124233497889
AT1G66740,-0.00800298529663312
AT1G66750,-0.007593272157431521
AT1G66760,-0.007566480257515486
AT1G66770,0.0005538847100653307
AT1G66780,-0.0013089129875476582
AT1G66800,-0.005172033586516039
AT1G66810,-0.0018553396211482226
AT1G66820,-0.004896203164029481
AT1G66830,-0.003230680266914752
AT1G66840,-0.006360857904366123
AT1G66850,-0.0008064538463713228
AT1G66852,-6.662465892771636e-05
AT1G66855,-0.0001257682454442787
AT1G66860,-0.0012152247871143043
AT1G66870,-0.0004903531627710874
AT1G66880,-0.007067177084353809
AT1G66890,-0.007498739442088026
AT1G66900,-0.007732561539535459
AT1G66910,-0.005405098374156224
AT1G66920,-0.003693951495128359
AT1G66930,-0.003581420940164465
AT1G66940,-0.007785361637281704
AT1G66950,-0.0014234847085831228
AT1G66960,-0.0015348105914848194
AT1G66970,-0.0073668576887770225
AT1G66980,-0.0072330104472903955
AT1G66990,-0.001555681060075947
AT1G67000,-0.0018552547953329744
AT1G67010,-7.144768610703386e-06
AT1G67020,-0.0007406084692158049
AT1G67025,-2.056230148248468e-05
AT1G67030,-0.007204257305352558
AT1G67035,-0.004775142771371568
AT1G67040,-0.006671024911562989
AT1G67050,-0.007290522402014639
AT1G67060,-0.00870308509879684
AT1G67070,-0.005432319253252601
AT1G67080,-0.009101977488585884
AT1G67090,-0.0008637411047808665
AT1G67100,-0.0016077281946170943
AT1G67105,-0.006171282704634315
AT1G67110,-0.005381364875541865
AT1G67120,-0.0054174913912276015
AT1G67130,-4.426280521283461e-05
AT1G67140,-0.007384634893059849
AT1G67148,-0.005521365870794826
AT1G67150,-0.002413158491295417
AT1G67160,-1.9599506623418486e-05
AT1G67170,-0.007466891653415768
AT1G67180,-0.005281386298061049
AT1G67190,-0.006925864511462464
AT1G67200,-4.760629470642668e-05
AT1G67210,-0.006046240726071334
AT1G67220,-0.0002932850125730787
AT1G67230,-0.007827147647067162
AT1G67235,-4.467878271572602e-05
AT1G67238,-0.0005125185226011972
AT1G67240,-4.491464026058459e-05
AT1G67250,-0.008315320063706446
AT1G67260,-0.001538691339186307
AT1G67265,-0.0041752568552893485
AT1G67270,-0.0009886970081344605
AT1G67280,-0.00780864554721833
AT1G67290,-3.093963210321349e-05
AT1G67300,-0.00821844115491238
AT1G67310,-0.008186710282124183
AT1G67320,-0.008278789758909106
AT1G67325,-0.008679539774196228
AT1G67328,-0.008018321278838588
AT1G67330,-0.0004654600320266738
AT1G67340,-0.0071385650717999405
AT1G67350,-0.007993407980130438
AT1G67360,-0.007207717832948871
AT1G67365,-0.004560797909799694
AT1G67370,-0.0030104989055072134
AT1G67390,-5.480555697359319e-05
AT1G67400,-0.006604336554918009
AT1G67410,-0.00665845855841142
AT1G67420,-0.0055598340711775
AT1G67430,-0.004903536939064874
AT1G67440,-0.008281901710242288
AT1G67450,2.194584311204181e-05
AT1G67455,-2.5622971210327018e-05
AT1G67460,-0.0022944044749202163
AT1G67470,-0.0050368403057596805
AT1G67480,-0.008635411448560837
AT1G67490,-0.00816312020531924
AT1G67500,-0.005763268147369309
AT1G67510,-0.007174818727201893
AT1G67520,-0.003917207916435294
AT1G67530,-0.0063915950258378726
AT1G67540,8.83460369942903e-05
AT1G67550,-0.007980957006545485
AT1G67560,-0.008558617590249529
AT1G67570,-0.005677100267025029
AT1G67580,-0.007295443230808251
AT1G67590,-0.008573905534978093
AT1G67600,-0.004453046749624711
AT1G67610,-0.0010961852941359835
AT1G67620,-0.007381403610320504
AT1G67623,-2.7040321916298972e-05
AT1G67626,-0.0018976403649098063
AT1G67630,-0.007976580560041592
AT1G67635,-0.0003648584559094471
AT1G67640,-0.00023267944707558143
AT1G67645,-0.0007355408566072383
AT1G67650,-0.004409910952756958
AT1G67660,-0.007084275247811128
AT1G67670,-0.00032960386242131734
AT1G67680,-0.007635430468683462
AT1G67690,-0.0069922133935303
AT1G67700,-0.008335315754869725
AT1G67710,-0.006524290793569071
AT1G67720,-0.007890125420951877
AT1G67730,-0.007988279819637805
AT1G67740,-0.004312037118224374
AT1G67750,-0.009246475687805126
AT1G67760,-0.004001457797230649
AT1G67770,-0.0006052686697542763
AT1G67775,-1.2934450852996914e-05
AT1G67780,-0.005013526293440452
AT1G67785,-0.008090470697970342
AT1G67790,-0.001789402860685779
AT1G67792,-0.005497752218235686
AT1G67800,-0.007786413517696367
AT1G67810,-0.004467030496068731
AT1G67820,-0.005616404125461834
AT1G67830,-0.008718076611370525
AT1G67840,-0.007963854110354184
AT1G67850,-0.006917925345322761
AT1G67855,-0.0003294689424484881
AT1G67856,-0.0024605985806056226
AT1G67860,-0.0059530028543674845
AT1G67865,-0.0030960586001432906
AT1G67870,-0.009599085174735428
AT1G67880,-0.007031915536293891
AT1G67890,-0.007842948476860151
AT1G67900,-0.00866145189186211
AT1G67910,-0.007893618136922314
AT1G67920,-0.004962958436076461
AT1G67930,-0.007180160548215456
AT1G67940,-0.008322117488296725
AT1G67950,-0.00857799515736162
AT1G67960,-0.007535902429965085
AT1G67970,-0.005201810904609379
AT1G67980,-0.0031593071660264344
AT1G67990,-0.0008739671270486274
AT1G68000,-0.008546577472385743
AT1G68010,-0.007374136855477126
AT1G68020,-0.007244542100736341
AT1G68030,-0.004476666552087339
AT1G68040,-0.0007664504132557836
AT1G68050,-0.005541281139472118
AT1G68060,-0.009209629393092946
AT1G68070,-0.008340997593858477
AT1G68080,-0.006744719837497777
AT1G68090,7.20278413820548e-05
AT1G68100,-0.008327724491038855
AT1G68110,-0.004733248658187813
AT1G68120,-0.004320983298255184
AT1G68130,-0.007328677892057494
AT1G68140,-0.006407923963116795
AT1G68150,-0.005778352572074639
AT1G68160,-0.007648908118496868
AT1G68170,-0.0011229828362121531
AT1G68180,-0.0018131081487724012
AT1G68185,-0.00784091321374963
AT1G68190,-0.007289794309655337
AT1G68200,0.007815514015837691
AT1G68210,5.881060664170402e-06
AT1G68220,-0.008367971606425864
AT1G68230,-0.008540980577704358
AT1G68238,-0.008382538275687048
AT1G68240,-0.0014895779483498285
AT1G68250,-0.0010148448812647816
AT1G68260,-0.008552269773004747
AT1G68270,-9.189407577999408e-06
AT1G68280,-0.00013918745898998397
AT1G68285,-1.7744358358199704e-06
AT1G68290,-0.0030077562870523163
AT1G68300,-0.01003850010580917
AT1G68310,-0.008564045767958817
AT1G68320,-0.001961550302452325
AT1G68325,-5.581329365021816e-06
AT1G68330,-0.005171861942124343
AT1G68340,-0.0055381544628850645
AT1G68350,-0.003313191610918029
AT1G68360,-0.004927993463661065
AT1G68370,-0.008034930577894263
AT1G68380,-5.7820833382241816e-05
AT1G68390,-0.003442138293041895
AT1G68400,-0.008171132878593773
AT1G68410,-0.00791425332434887
AT1G68420,2.5641389953074613e-05
AT1G68430,-0.0052871245858993185
AT1G68440,-0.007167561484155129
AT1G68450,-0.004276551995602903
AT1G68460,-0.0015087864675770838
AT1G68470,-0.006251561793180133
AT1G68480,-0.0025569445502053667
AT1G68490,-0.006158932343220861
AT1G68500,-0.005139005445058835
AT1G68510,-0.0002768932441663124
AT1G68520,-0.0055304111348287955
AT1G68526,-0.0003601211541063057
AT1G68530,-0.0063035885760688885
AT1G68540,-0.00784701376736148
AT1G68550,-0.008004551589437503
AT1G68560,-0.009466519463601965
AT1G68568,-0.0027185146526642013
AT1G68570,-0.007890408914477705
AT1G68580,-0.006829327087058627
AT1G68585,-0.007447668691748054
AT1G68590,-0.007865999957218404
AT1G68600,-0.00654413711659158
AT1G68610,-0.0005139240599678045
AT1G68620,-0.0052430283722176155
AT1G68630,-0.0008267384472096414
AT1G68640,-0.005338023935005754
AT1G68650,-0.008725656556627458
AT1G68660,-0.007292927949289278
AT1G68670,-0.008121850787565705
AT1G68680,-0.0071390170190020205
AT1G68690,-0.002369812098941389
AT1G68700,-0.0016414819483372804
AT1G68710,-0.007153711549392308
AT1G68720,-0.00748478723814907
AT1G68723,-0.0022700062626058166
AT1G68725,-0.006608638441861793
AT1G68730,-0.009041859737133255
AT1G68735,-0.0006594201990840027
AT1G68740,-0.007548929832725941
AT1G68750,-0.0002064313979374815
AT1G68760,-0.009018381643192694
AT1G68765,-0.0014275216151233125
AT1G68770,-0.0004905251118281553
AT1G68780,-0.006960888461762209
AT1G68790,-0.007755784506330633
AT1G68795,-0.005125852409173186
AT1G68800,-0.0009877109363845254
AT1G68810,-0.008856218335662011
AT1G68820,-0.008294550072662112
AT1G68825,-0.004259690721950009
AT1G68830,-0.007343383749522164
AT1G68840,-0.0068539390983029585
AT1G68845,-0.0005932499042679598
AT1G68850,-0.006277596093051115
AT1G68860,-7.418289484360044e-05
AT1G68862,-0.007687099989965139
AT1G68870,-0.007281643860407185
AT1G68872,-0.005546568175036593
AT1G68875,-0.0007346267865963831
AT1G68877,-0.0005228518272855305
AT1G68880,-0.00523219820155242
AT1G68890,-0.007895017403490606
AT1G68905,-0.0002632018880340913
AT1G68907,-7.543233655694989e-05
AT1G68910,-0.007913220744106284
AT1G68920,-0.007407765215927646
AT1G68930,-0.0037028770551408062
AT1G68935,-0.0011120681570703805
AT1G68937,-0.0001486169328097186
AT1G68940,-0.002211134255453925
AT1G68945,-0.006154980704227216
AT1G68950,-2.1903246784141892e-05
AT1G68960,-8.971494212370747e-05
AT1G68970,-9.086364198822138e-06
AT1G68980,-0.006086661447234758
AT1G68990,-0.007628878467734955
AT1G69000,8.52968504706146e-06
AT1G69010,-0.007891677921506367
AT1G69020,-0.005345909890512568
AT1G69030,-0.008356949627778176
AT1G69040,-0.009307456875510003
AT1G69050,-0.004074993350891794
AT1G69060,-0.006539008043947084
AT1G69070,-0.008073265207077124
AT1G69080,-0.007198309992901664
AT1G69085,-0.0006365877277953214
AT1G69090,-8.323865575937722e-06
AT1G69100,-0.0001874638534998535
AT1G69110,7.22272567987246e-07
AT1G69120,-0.0014734130149220346
AT1G69130,5.42308587292839e-06
AT1G69140,-0.002112135356843045
AT1G69150,-0.0013001664826979727
AT1G69160,-0.008172307459824724
AT1G69170,-0.006952350655609102
AT1G69180,-0.0010114876097455396
AT1G69190,-2.751463129205516e-05
AT1G69200,-0.0086464169907155
AT1G69210,-0.006654467691701642
AT1G69220,-0.008382192831048404
AT1G69230,-0.006841538938952061
AT1G69240,-0.0033847588318114503
AT1G69250,-0.0062919284656122836
AT1G69252,-0.008340958535643471
AT1G69260,-0.006279925770228167
AT1G69270,-0.006084354191522031
AT1G69280,-0.003862781140307083
AT1G69290,-0.005168399079238635
AT1G69295,-0.007498263479169637
AT1G69300,0.00010929655100023779
AT1G69310,-0.007571612011326061
AT1G69320,-0.0028577079471032176
AT1G69325,-0.006916258640122387
AT1G69330,-0.007545311036961337
AT1G69340,-0.008579977302813076
AT1G69350,-0.0028426595943490925
AT1G69360,-0.006625565020326087
AT1G69370,-0.008079079784784579
AT1G69380,-0.007501865371002626
AT1G69390,-0.007517112619144991
AT1G69400,-0.005653541870455128
AT1G69410,-0.006717296771741806
AT1G69420,-0.009469853215702102
AT1G69430,-0.0023872198007602002
AT1G69440,-0.005381774455370913
AT1G69450,-0.0084555982104331
AT1G69460,-0.00822942389053616
AT1G69470,-6.706241756667202e-05
AT1G69480,-0.0033737107008232456
AT1G69485,-0.003401597573384767
AT1G69490,-0.005547768635697269
AT1G69500,-0.000689801917783802
AT1G69510,-0.008522439642609469
AT1G69520,-0.007320272998786921
AT1G69523,-0.007337231888099188
AT1G69526,-0.006804511773765392
AT1G69530,-0.008005507998093872
AT1G69540,-0.0014359790120468546
AT1G69543,0.0004488507306324258
AT1G69550,-0.005748216115082704
AT1G69560,-0.0009748744029957951
AT1G69570,-0.006668168633167081
AT1G69572,-0.00307274784544945
AT1G69580,-0.008347060156122207
AT1G69587,-0.007444815162083342
AT1G69588,-0.0039034885115399784
AT1G69590,-3.539948435409378e-06
AT1G69600,-0.005074828960841494
AT1G69610,-0.0020856393694960894
AT1G69620,-0.006404949886162531
AT1G69630,-0.0006226409162540599
AT1G69640,-0.007377022900417278
AT1G69650,-3.5938497983596234e-05
AT1G69660,-8.379857445909302e-05
AT1G69670,-0.007237544664893048
AT1G69680,-0.006663840289445101
AT1G69690,-0.007256589462396007
AT1G69700,-0.009991464125090667
AT1G69710,-0.0017513953171996524
AT1G69720,-0.0030344237829613174
AT1G69730,-0.005200454395904336
AT1G69740,-0.008599605947219022
AT1G69750,-0.0070489395201980805
AT1G69760,-0.006029765980302468
AT1G69770,-0.009012988329607546
AT1G69780,-0.009506392380035622
AT1G69790,-0.004707778682938994
AT1G69800,-0.007163314395817674
AT1G69810,-0.007030375237011718
AT1G69818,-0.00010315299811024524
AT1G69820,-0.0001501799037310085
AT1G69825,-3.824900373879125e-05
AT1G69828,-5.420106289659751e-05
AT1G69830,-0.008572319868830638
AT1G69840,-0.007161439084486322
AT1G69850,-0.008763714626120562
AT1G69860,-0.00011525956287356338
AT1G69870,-0.0063965935425245824
AT1G69880,-0.0052632498097358385
AT1G69890,-0.006899900998401262
AT1G69900,-0.006494730046524318
AT1G69910,-0.006564394588887052
AT1G69920,-0.0030275315608233426
AT1G69930,-0.0029466191946727308
