AboveBelow,PC1,PC2
Above,-82.13056331421276,-1552.0340090189582
WholePlant,-80.85229613347357,-1519.9989682246464
Above,-80.99740829487816,-1531.0275495748574
Above,-81.08560870793491,-1540.9711364840698
Below,-82.17078712008413,-1572.842406165967
Other,-83.99093602687186,-1521.2953343304043
Above,-81.13918438542288,-1562.8937824508557
Above,-83.95359549357791,-1551.434132481762
Above,-81.48389767829411,-1556.468213862866
WholePlant,-81.8446153908293,-1542.7082620253757
Above,-67.85270018932567,-1542.4900009255064
Above,-84.01881145249513,-1551.4210139434922
Above,-79.79051334576371,-1573.685221057934
Above,-81.29323158408144,-1550.5603675963355
WholePlant,-82.56258718200502,-1530.2868562679635
Above,-82.82495521008968,-1542.1332456557352
Above,-81.88577896792474,-1541.135860182686
WholePlant,-82.4864099726146,-1483.3702598659186
Above,-82.18613063854588,-1536.7544554024464
Above,-79.06192729997711,-1552.629459451141
Above,-80.92299588308407,-1554.8467493170228
WholePlant,-82.49595070332295,-1532.5824290792327
WholePlant,-81.77266645302107,-1547.4649704420476
Above,-81.73213610668572,-1542.51991763248
Above,-80.02786009324603,-1570.8626081517048
WholePlant,-81.60540037133703,-1545.555296058063
Below,-81.79803211609072,-1542.8460316003423
WholePlant,-82.12293977049,-1542.4605402708225
Above,-84.02213708060552,-1525.7755520883557
WholePlant,-81.09967206237403,-1553.7490988384375
WholePlant,-79.06617834360439,-1558.3691100170604
Above,-82.49440629582097,-1521.7026234301343
Below,-81.01443246495685,-1557.9214199616304
Below,-78.8546998778545,-1529.2111010286987
Above,-82.00470619313974,-1564.480785711012
WholePlant,-83.4532592257863,-1523.1733473248082
Above,-82.91484039067672,-1524.8694303330476
WholePlant,-79.66957428759744,-1560.8023788138125
Above,-80.6804413510105,-1556.8217573347883
Above,-79.58380622420431,-1568.8728791875324
WholePlant,-85.149321755924,-1492.9092198511466
Below,-79.77447755620209,-1558.6951490999436
Above,-80.81920044002985,-1555.1588635989176
Above,-79.70211593032072,-1569.208757948874
WholePlant,-81.47141936586615,-1550.1344810262433
WholePlant,-83.1139785953294,-1531.9886199919622
WholePlant,-81.44580026849502,-1562.028349813742
WholePlant,-83.66261891825556,-1522.2299202994855
Below,-80.81985574027831,-1540.1602588417095
Above,-80.41891142466991,-1540.5880422791429
WholePlant,-83.14550891739276,-1531.968595124111
Above,-81.09260597149257,-1548.256747999701
Above,-81.64117440384169,-1545.0234425832002
Above,-81.79919061973564,-1548.0541249688458
Above,-81.05916628263851,-1559.562411622342
Above,-79.69991315412517,-1575.1835776415646
Above,-81.38351375925362,-1539.1644459227907
Above,-81.17892210894136,-1551.3668276783533
WholePlant,-82.13245453850855,-1582.4460932605643
Other,-80.59884609947025,-1545.9838975201194
WholePlant,-81.64748391797873,-1537.1371027203409
Above,-76.98814708464501,-1493.1966780559108
Above,-81.90141519684754,-1543.490380856805
WholePlant,-82.52917702502793,-1524.163586331099
Below,-80.25998288970023,-1568.6054930756995
Below,-80.51883586156623,-1549.690691221219
Above,-82.92250735377968,-1524.3952413752434
WholePlant,-82.30073673167213,-1545.4654933018526
WholePlant,-82.16341216268343,-1522.159148740148
WholePlant,-81.00259085083638,-1557.2433312258022
Above,-81.46691159804517,-1545.4680501408045
Above,-80.87567528068597,-1509.325985757125
Above,-82.4039198862699,-1532.119825549133
Above,-82.27809463567158,-1533.966937765705
WholePlant,-83.38366306585421,-1509.1915475067028
WholePlant,-83.25351978632989,-1519.8245562007887
WholePlant,-82.26931518342201,-1552.5575218006538
Other,-82.93332282749802,-1519.6575422471544
Above,-80.52147432999962,-1542.5033491447957
Other,-81.65321299059846,-1525.671406835981
Above,-78.57001286246143,-1561.3058438700957
Above,-81.79431042551134,-1549.0456134472574
WholePlant,-74.65259316408749,-1571.4710881764415
WholePlant,-83.14627994764916,-1566.6347339382676
WholePlant,-80.49568534648387,-1560.784240233063
Below,-82.01256604227743,-1553.6942431032826
WholePlant,-82.20755289909845,-1536.8972510713145
Below,-82.11800092288013,-1541.5395529851749
WholePlant,-81.56976315266468,-1550.5218242641406
WholePlant,-82.92717555688434,-1535.488884043171
Above,-82.40229855184349,-1570.8456231388936
Above,-82.83300254042392,-1534.6182093831278
Above,-81.38697311632103,-1551.1724492273959
WholePlant,-82.19850899715107,-1551.5757378387777
Above,-81.88015399888474,-1545.9085056470683
Above,-56.11874224808767,-1541.1903712352855
WholePlant,-82.7961833066425,-1533.4918227390162
Above,-78.52180505715916,-1570.7398837417984
WholePlant,-80.40835670128804,-1551.282481760376
Above,-81.29622641271082,-1541.630316115019
Above,-80.68549017808917,-1548.0423160367714
Below,-82.6909952658447,-1524.3757096188328
Above,-83.1912649831211,-1539.0841032642904
WholePlant,-82.05991479845697,-1539.0853627515462
Above,-79.99533323940136,-1573.0648636113435
WholePlant,-82.56977196882457,-1532.7415592047057
Above,-81.827222005115,-1541.9956065647448
Above,-81.61528911583545,-1550.9190645890706
WholePlant,-81.42356238247511,-1541.1015917351383
Above,-79.51468098055388,-1572.7872337210736
Above,-81.40126777693666,-1552.5004257079959
Above,-80.02382457826411,-1570.832439670183
Above,-81.64566773293495,-1538.259166189611
Other,-79.77061537674095,-1570.0401939577264
Above,-82.98830032494442,-1537.6670405909006
Below,-80.28335231184812,-1546.1501955146123
WholePlant,-82.87568062634693,-1545.7621780751017
Below,-83.6999725802288,-1537.580221109681
WholePlant,-80.21863217117357,-1563.4419924119893
WholePlant,-82.25584369906124,-1555.2160192092786
Other,-81.67264778762004,-1549.9099575091561
Below,-83.02517209121952,-1522.5118357710808
Above,-81.63384835331428,-1556.1250213824242
WholePlant,-79.77725675525032,-1562.5402693394444
Above,-81.55835095152727,-1546.9618127442836
WholePlant,-81.19033490321138,-1533.363302048092
WholePlant,-82.70477288092894,-1558.088432295423
WholePlant,-80.36786892316367,-1569.1275091086673
Above,-80.88393905631915,-1550.5756957151798
WholePlant,-81.53843218726475,-1521.3181265475057
Above,-46.19860227396514,-1547.5984423046928
Other,-83.56811123723612,-1563.3102191221888
Below,-82.06826774835274,-1559.3594001821082
Above,-80.02965262309915,-1565.8665162789712
Above,-80.41049548986999,-1573.1015300997901
Above,-82.01900746233893,-1554.153701477975
Above,-59.50160971398,-1550.7141041796265
WholePlant,-82.6330804852278,-1530.0915901924511
Above,-81.06333869117613,-1552.6317829369402
WholePlant,-83.18896496109461,-1531.9750640061989
WholePlant,-82.39042570003086,-1544.8124717515038
Above,-80.53686688291211,-1524.6092744838716
WholePlant,-81.26465109609487,-1550.5115836215332
WholePlant,-82.09960287494609,-1530.6675704567613
WholePlant,-80.3138350882568,-1568.918395379487
Above,-82.99561662270796,-1538.5658926602246
Above,-81.76951569775656,-1544.2039230277067
WholePlant,-82.72222475880261,-1555.5051617889492
Above,-80.61502651633062,-1552.059418157373
Other,-80.61323001595454,-1569.0452419682456
WholePlant,-78.81084641265903,-1561.4744527893927
Above,-82.42205520553837,-1531.980238722353
Above,-79.38437870047076,-1539.0076754492347
WholePlant,-81.26780151475705,-1544.5690031632946
WholePlant,-80.47665485727947,-1559.2232195043407
WholePlant,-82.74486208314933,-1536.7047226730688
WholePlant,-81.1949308692237,-1559.4445977592964
WholePlant,-82.33730638044243,-1541.5516868515576
Above,-83.55039364100402,-1521.1920641930797
WholePlant,-80.5677143420469,-1519.164071129926
Above,-79.55566321900233,-1568.8222168711966
WholePlant,-82.49278969158891,-1534.1365718586371
WholePlant,-74.90991693268721,-1518.7287326131834
WholePlant,-82.51821129396203,-1539.945291083797
Above,-80.50848658888366,-1573.928054325092
Above,-82.97766519097144,-1538.776047952626
WholePlant,-82.42030937657091,-1547.374651383523
Above,-80.1894427011692,-1558.3646118776287
Above,-82.13108901311284,-1538.513469657451
Above,-82.9740746815998,-1542.5185588572358
Above,-82.00564344527038,-1545.2784875758377
WholePlant,-82.34258532315522,-1549.9093102133115
Below,-82.14145172087179,-1546.0101040589705
WholePlant,-81.60661011856998,-1538.0963496365594
WholePlant,-82.69407009704199,-1535.68554228919
WholePlant,-79.88862947104536,-1561.6554676562873
Above,-82.71987380205509,-1527.9397026124084
Above,-79.74535590097432,-1574.3522541064194
WholePlant,-81.99379509959829,-1553.093434176751
WholePlant,-81.79317520985842,-1545.1995524984184
WholePlant,-81.92619856995087,-1542.5897022347322
Above,-54.93970951031771,-1549.9257757690984
Above,-81.94388978961764,-1549.2885895184102
Above,-83.42837274915502,-1501.43051901186
WholePlant,-81.83925203485178,-1555.1176168900645
WholePlant,-82.65037835246049,-1523.865471829404
WholePlant,-82.51005701728513,-1545.1798653529468
WholePlant,-83.67510454033544,-1521.4269058732764
Below,-80.12897372520047,-1535.5802565359045
Below,-81.22319861730121,-1541.0451151037803
Above,-81.66288540581391,-1546.9040914284353
WholePlant,-79.5627215679151,-1560.2246503988877
Above,-79.65509084142228,-1570.1191970212894
Above,-81.94141213160452,-1529.1396341072839
Above,-83.15499803994194,-1523.9273954512255
WholePlant,-80.96593005540562,-1553.009846828975
Above,-82.14788209485188,-1533.5130458296653
WholePlant,-83.6071769179794,-1523.307242112215
Above,-87.7872026221092,-1428.1043617322168
WholePlant,-78.80692124416541,-1549.3807406392407
Above,-81.75951335167943,-1563.1288105243552
Other,-81.74164303045129,-1528.159967797072
WholePlant,-82.46052500437555,-1550.5144130508706
WholePlant,-81.42920533884511,-1553.5374116068224
Above,-51.62788626810792,-1550.429933080728
WholePlant,-80.67327947436648,-1559.6509653273135
Above,-83.41745249183107,-1548.8776595084325
Above,-80.6694641830668,-1547.4513916411331
Above,-81.92350835252046,-1543.3220526323619
WholePlant,-82.67266981136017,-1537.8729976963218
WholePlant,-80.36815652069208,-1556.0859320867394
WholePlant,-82.89344426266223,-1535.6787530874626
Below,-82.12377586022589,-1541.8247251860491
WholePlant,-82.60392652133689,-1547.2994084390107
Below,-83.04817549651355,-1530.9836491278804
WholePlant,-79.97834903699896,-1560.128970785112
Above,-80.40754370448983,-1551.0033597548966
Above,-81.56219096067493,-1546.1794022896856
Above,-80.5956448292101,-1546.2755994319555
WholePlant,-79.26564290942724,-1575.695757405382
Above,-81.78316249558259,-1548.2231809644675
WholePlant,-80.72017974497459,-1569.3496081862488
Above,-81.9026592036846,-1573.589852747306
Above,-80.26980550472837,-1570.8041735274885
Above,-81.99761590440374,-1542.349478056986
Above,-82.73108607606329,-1539.1671920725473
Above,-80.23385980105346,-1562.738992152136
WholePlant,-82.12376119619108,-1535.869268499309
Above,-82.41464175981677,-1528.709613884069
WholePlant,-81.99448415444851,-1560.0972415963452
Above,-83.15577278048985,-1527.8051552416516
WholePlant,-81.8138948027708,-1532.7372139911704
WholePlant,-82.50926628542037,-1539.8052749699766
Above,-83.56554060833643,-1518.9517218503486
Other,-80.5541402542929,-1574.0357506379235
Below,-82.16949615397068,-1547.2075357426925
Below,-82.93405133587346,-1539.2901784722533
WholePlant,-81.78569316952496,-1548.5575076749901
Above,-82.4211792776803,-1539.0371972108865
WholePlant,-81.30322362923613,-1516.207094802288
Above,-82.17273820158181,-1541.2701476089346
WholePlant,-81.05259687689409,-1558.1254697175032
WholePlant,-81.34306031711134,-1561.3497217501929
WholePlant,-82.74487075328148,-1541.0049975234112
Below,-82.53784548652455,-1537.2318265697554
Above,-81.80390103144235,-1533.8910335104572
Below,-82.47893463665709,-1545.4712517563037
Other,-83.74580917057993,-1523.4211364969838
Above,-81.8817793819797,-1539.8213719461041
Below,-81.56062253783357,-1549.8165220348774
Above,-79.74238542310245,-1570.6949911500653
Above,-82.20161656179732,-1542.2407811799155
WholePlant,-79.64066397463743,-1561.5935494026949
WholePlant,-80.9826891537576,-1566.1515201898487
Above,-83.85953377543622,-1533.8829561362904
WholePlant,-81.37111893029939,-1555.9386463714206
Above,-82.19287911330751,-1564.59582007538
WholePlant,-81.51064659671759,-1554.5514194730913
Above,-81.60556751366305,-1544.2192592611432
WholePlant,-80.99840616043603,-1565.2018447694784
Above,-84.48005160708156,-1552.8655880711067
Above,-80.99306055484651,-1538.6195718820425
WholePlant,-82.1359512637896,-1545.1263933144269
WholePlant,-82.03553417169908,-1552.8770891856645
WholePlant,-82.01740915027536,-1549.9105674365615
WholePlant,-82.27879471106861,-1549.9966734775935
WholePlant,-80.78988323390013,-1567.6014157503937
WholePlant,-82.31809399228013,-1545.2059959181713
Above,-80.92177286268124,-1545.7077446709172
WholePlant,-81.4769904920813,-1532.6208392204874
Below,-81.54492836393779,-1539.5051566202217
WholePlant,-83.70616007663538,-1513.176921687609
Below,-83.01665394906054,-1529.297142435881
Above,-81.99902122882209,-1555.7789004513002
Above,-81.28221245715633,-1525.0017511147396
Above,-80.482449828623,-1570.9979656931175
WholePlant,-83.33624393936857,-1531.1826395238793
Below,-82.25558236651807,-1542.816700445842
Above,-82.68277175478546,-1546.5903982556608
Below,-82.68188529747738,-1567.9828984101134
WholePlant,-83.81971131437804,-1523.204068090706
Other,-81.97072806013153,-1533.6655600336805
Above,-81.87330776046602,-1532.9711633235477
WholePlant,-80.82913894644501,-1553.9759900324075
Above,-83.14090426256436,-1524.7696323348625
Above,-82.82995454298626,-1533.1010222269397
WholePlant,-80.74661853160336,-1554.043172161015
WholePlant,-81.60131864133177,-1545.65114300843
Above,-82.00772324501905,-1538.8116456346936
WholePlant,-82.55663317498225,-1547.948648454749
Above,-81.19399645750013,-1554.138436866079
Above,-79.98812432612829,-1550.6836495908867
Above,-81.54750911768664,-1537.1330673928835
Other,-82.6907886887202,-1567.8104229456223
Above,-82.13211419599935,-1543.3595534777091
Above,-80.9931046557312,-1520.7021356735474
Above,-82.08885348412261,-1566.4625266397884
WholePlant,-81.37866648044908,-1547.549918916614
Above,-80.57003600016795,-1548.8378645263736
WholePlant,-80.57982635900035,-1520.453035884923
WholePlant,-81.77850395937674,-1548.383019866062
WholePlant,-79.7743901638,-1561.8637620741956
Above,-80.30746259137001,-1549.504357798589
Above,-81.99297362991908,-1538.5794120559128
Above,-82.02912603686764,-1522.916539704332
Above,-81.9604821999927,-1574.096005535392
Above,-82.07904342913253,-1541.108779377719
Above,-81.17737024957802,-1554.7031150413327
WholePlant,-81.64113801395759,-1529.184199932864
Below,-79.62350932589847,-1570.502182772752
Above,-82.73318128147959,-1528.4063681636892
WholePlant,-80.73819471154859,-1562.3279293038493
Other,-81.41337553731057,-1544.6657805762206
Other,-81.06321433673483,-1573.202526375632
WholePlant,-77.16833318985773,-1560.6682668761596
Above,-83.28285761661738,-1576.9133321853974
Above,-80.09242303981449,-1569.3854786204704
WholePlant,-82.06987114813097,-1549.723765225857
WholePlant,-81.86361150970998,-1563.173578133196
Above,-79.80647602885983,-1570.3285342878473
Below,-81.38125630090283,-1525.0272552112122
WholePlant,-82.1234955047633,-1570.299623897049
WholePlant,-82.72005512384445,-1546.8992562375547
Above,-82.26354416746874,-1538.7513620713034
Below,-81.07561015401009,-1531.9296366273443
Above,-81.95095352160017,-1544.2349785607812
Other,-82.90933827220462,-1564.4862708364685
WholePlant,-81.88065178507551,-1539.0466410560757
Above,-82.1821307234677,-1571.7435790192283
Above,-81.15486942079956,-1544.6767624342992
Above,-81.25266093580979,-1545.1407479884897
Above,-83.53320217423182,-1529.7647234855406
WholePlant,-83.56422157119448,-1510.4801324202813
WholePlant,-82.48204219244761,-1544.6752817754534
Above,-77.10339810976133,-1565.3136072571306
WholePlant,-82.64674176915075,-1546.494539142396
WholePlant,-81.27038380188802,-1529.5828331280252
Above,-80.87651164387925,-1554.8745364462666
WholePlant,-83.76161487123777,-1524.6083108179216
WholePlant,-81.34598840919213,-1555.8796933458884
Above,-82.53433720851345,-1545.4721336481273
Above,-82.816719067452,-1540.1700014983662
Above,-87.33174884689737,-1443.314206441351
WholePlant,-81.96103749318286,-1541.6413308641786
Below,-81.37643007344028,-1552.6838313209282
Above,-83.996197570898,-1513.836500073483
WholePlant,-83.81130018040064,-1540.3043484579143
Below,-81.25523333792837,-1530.9790449065981
Other,-81.97160030031074,-1535.6875362762282
Above,-81.23387544872983,-1572.887678797615
Above,-82.54261981330055,-1534.3880403732396
Above,-81.93819167412319,-1545.0024453772091
WholePlant,-78.89030599484177,-1575.7824592874647
Above,-83.21313231717102,-1530.062113337049
WholePlant,-81.4892891765362,-1536.6098090003823
Other,-81.45943900597072,-1551.2085246774664
WholePlant,-81.9093109934689,-1515.9120416877572
WholePlant,-82.69036014010665,-1549.2083953065185
Above,-79.65044562111609,-1565.473162254811
Above,-81.86662532934743,-1539.1629017935404
Above,-81.2660856550041,-1543.0195416932368
Above,-82.00887643218846,-1556.5716898432152
Below,-80.98972605441807,-1565.4690977666044
Below,-83.04389991589215,-1539.80256949401
Other,-82.82047864228396,-1528.8811800836934
Above,-82.75407465934535,-1534.748219645101
Above,-81.4544117308917,-1539.0926652371343
WholePlant,-82.09506459888456,-1543.4414423612805
Below,-79.8685601693507,-1547.8345965658123
Other,-83.07154626441945,-1529.8315819657869
Above,-81.05842744948222,-1560.8679176495807
Below,-80.2793475742709,-1569.2518604246811
WholePlant,-83.15288696073846,-1518.6327328998493
Below,-67.05710980560042,-1544.4907328408008
Above,-79.83760227953515,-1571.1986975612194
Above,-80.85297526642279,-1550.437814352274
WholePlant,-82.63313819866902,-1519.8243241361977
Other,-82.00912294426044,-1543.0985423853442
WholePlant,-84.14828914996191,-1552.3920743751366
Above,-81.26991953458125,-1524.1527702946291
Below,-80.52097017506046,-1552.2268096220243
WholePlant,-83.04954318759772,-1527.9790828236726
Above,-81.5399176432033,-1551.9086385696037
Above,-82.46979317346118,-1541.5933363008937
WholePlant,-81.90764062868067,-1548.8121621562518
WholePlant,-81.99801183953576,-1549.8012146326537
Above,-83.65351732868689,-1485.1216216698851
Above,-80.13663581956125,-1571.99964256852
Above,-82.36900667006664,-1534.6531372248792
Above,-82.0302049768605,-1532.8360226695988
WholePlant,-82.60638125644971,-1533.883786985534
WholePlant,-80.88185685649408,-1529.8988719562956
Above,-78.5133391207314,-1570.671846672305
WholePlant,-83.10376119628076,-1526.8822613749956
WholePlant,-79.55468587358702,-1561.993908393944
Above,-82.48688677528605,-1533.9914449198661
Above,-81.93520094850074,-1535.7604508403601
WholePlant,-81.91264605721709,-1537.975398809453
WholePlant,-82.34778104892612,-1543.1175991491273
Above,-80.00780016283457,-1534.4783962753422
WholePlant,-82.87204281031326,-1545.3668542412654
WholePlant,-79.00322207249808,-1565.5038251979831
WholePlant,-82.67286565244599,-1542.3942069883803
Above,-80.13525238130728,-1560.138840901223
Above,-82.7050052421753,-1525.6923225871158
Above,-48.71911704585933,-1550.1732558579445
Above,-76.40062983916602,-1441.5697545048668
WholePlant,-80.72837495599208,-1549.5725961616001
WholePlant,-79.48984200503386,-1571.0140717909555
Above,-83.1252154559138,-1536.1232903531447
WholePlant,-85.36945742091767,-1477.1320912818824
Below,-82.19267978741517,-1549.0702381366111
WholePlant,-82.34717694135627,-1555.8248363652338
WholePlant,-81.5828093637853,-1548.601553403621
Above,-81.24991559566634,-1551.708650491138
Above,-80.59340055539525,-1540.9748125537103
Above,-82.13554787686448,-1534.8981566952311
Above,-83.05470300449174,-1517.7001849909325
WholePlant,-80.38897968394608,-1530.2844870682122
WholePlant,-82.32532963737084,-1540.3760456758791
Above,-81.06866290819454,-1519.164537684967
WholePlant,-81.53231595024103,-1543.9186341956638
Above,-46.27368032964529,-1547.9581209363741
WholePlant,-80.30444228732784,-1561.8129927491707
Above,-82.7325456957948,-1530.9124951773338
WholePlant,-80.94748767935417,-1547.0743063319649
WholePlant,-82.51053708725475,-1540.7538729468383
Above,-80.8514998643783,-1558.6771246346239
Above,-82.47844797520763,-1539.3018518797069
Above,-83.55470388199225,-1556.3246559962863
Above,-80.70785744121089,-1571.9952793082218
WholePlant,-82.19966862173612,-1540.497786065991
WholePlant,-81.0479312034728,-1565.8826333967897
Above,-80.7864841911614,-1566.8161152753194
Below,-82.1653973258734,-1547.2481149953067
WholePlant,-82.89660675369848,-1544.0427358492025
WholePlant,-83.16782668359164,-1532.3081350614257
Above,-81.49504115005226,-1519.5840346229134
Above,-82.1596739273142,-1547.9225744481253
Other,-82.56915045338309,-1534.0712708302733
Above,-82.17948067154214,-1539.7081919147188
Below,-81.14753720422065,-1546.6524586309285
Above,-82.03725784595592,-1532.8738745552985
WholePlant,-79.65625578042848,-1527.2956372872757
WholePlant,-80.0598392728438,-1563.2872715117692
Above,-80.42326757582354,-1556.3709729380105
Above,-81.86863763029602,-1547.1997259467785
Below,-82.31581957304083,-1572.8622392746252
WholePlant,-80.24124316852253,-1554.3682319783309
Above,-80.42145944149013,-1563.4168089412137
WholePlant,-81.688756666045,-1547.186217857321
WholePlant,-83.27424717892505,-1508.8312674125277
Above,-81.01416968012092,-1558.2200593570099
Above,-81.11020101915496,-1554.158912496426
Above,-80.34198742912216,-1525.3847688222556
WholePlant,-81.23497207433658,-1536.074120534725
WholePlant,-83.41575942675547,-1506.8966828791933
Above,-77.05805292563144,-1570.0894776009732
WholePlant,-82.76210626406395,-1540.6751077784231
Other,-80.99983781744427,-1544.9862915840026
Above,-83.99980675384774,-1518.7872429533509
Above,-81.90867111145198,-1539.5832229118096
Above,-83.31052431087059,-1535.434766776471
WholePlant,-81.3754253250688,-1541.7016924607024
Below,-80.05829347331803,-1569.1946765079845
WholePlant,-82.78938924664979,-1564.1120645200087
Above,-83.64631226711961,-1536.1120802646062
Above,-80.00230915931594,-1568.7177684995797
WholePlant,-83.18395435910143,-1522.177484162988
Above,-81.62354438362935,-1539.2108956749478
WholePlant,-82.75900346225569,-1544.9845265162653
Above,-81.31508176548945,-1549.1167837323148
Above,-50.87466738143678,-1550.298132033325
Above,-80.09438425812195,-1561.8498481035567
Above,-81.60427746795688,-1553.5629297362093
Above,-82.07647428178198,-1538.232057823144
Above,-82.04410757186312,-1572.8988424733088
Below,-81.96247575061734,-1533.7550882734365
WholePlant,-83.28014165339225,-1532.3829964660683
WholePlant,-80.52764709104255,-1553.6600379405552
Above,-81.95733582861283,-1539.8453226048755
Above,-78.73096063685054,-1538.998237060257
Above,-82.90714705188115,-1534.3442831619632
WholePlant,-81.36636728256634,-1534.5717859065157
WholePlant,-80.83966974716553,-1566.6834417816874
Above,-82.12627786947446,-1524.4366732749231
WholePlant,-81.72691839880744,-1514.7070457798661
Above,-81.39107464995261,-1514.6709356509853
WholePlant,-84.43576604222699,-1551.5022639016192
Above,-80.81135261460717,-1571.8019447001868
Above,-80.93188335889754,-1545.5423229482267
Above,-83.63339747647203,-1530.9690776936616
Below,-82.60570267650093,-1535.7617268486563
WholePlant,-81.13225926005008,-1548.3877605452467
Above,-80.48219355682967,-1555.8279648834719
Above,-80.25222223094224,-1570.3780274973922
Below,-81.66229389070455,-1548.8592941367274
WholePlant,-80.39377122079958,-1564.725814061374
WholePlant,-82.49073184256108,-1550.1911049013747
Other,-82.28117024088819,-1543.0723381107089
Above,-81.51392915460083,-1552.274720390257
Above,-81.68371594102501,-1553.021508918639
WholePlant,-82.54192658525935,-1550.3809573468457
Above,-80.30765785861753,-1571.2630724967078
WholePlant,-81.60501828091932,-1563.6364429487626
WholePlant,-80.54095123627457,-1569.9221430905527
WholePlant,-83.20757843741693,-1531.8349447319413
WholePlant,-80.09213512485613,-1571.0683512994958
WholePlant,-82.26617159462475,-1546.3016031124869
WholePlant,-81.02206107245962,-1562.3692990761294
Below,-81.66005811182117,-1536.923818687364
WholePlant,-79.86601314395939,-1572.555246635781
Above,-82.4987711684762,-1539.7557339825948
Above,-82.2985923388031,-1541.5170989014225
Other,-81.51706574543881,-1544.462872658623
Below,-82.01148141066996,-1562.138358026789
Below,-82.83300050552435,-1523.016338636721
WholePlant,-82.27318011611244,-1569.0686127822669
Above,-81.11641688409264,-1558.807827129965
Above,-81.37928825047027,-1550.2107646941681
WholePlant,-83.24582113150838,-1529.9094635094716
WholePlant,-81.47471512121571,-1547.4114529130607
WholePlant,-81.96249692012869,-1549.2564337409235
Above,-80.77542510520504,-1551.1648259611418
Above,-82.73599747622951,-1528.7394765547506
Above,-83.2537464898694,-1529.1871851172868
Above,-69.18114447708248,-1537.6927239693716
WholePlant,-81.46887365793619,-1517.0191337917945
Above,-82.89602914336258,-1563.2537554886624
Above,-80.63099973977536,-1564.7303346147366
Above,-80.69947794237568,-1567.3574943072747
Above,-81.23194086404989,-1552.7483963821826
Above,-80.25367512138048,-1561.807056405717
Above,-82.27231368024079,-1534.7634221838168
Above,-84.56933389835199,-1517.0366591213972
WholePlant,-82.93450692395238,-1510.1654664484804
Above,-79.24466414505461,-1536.7702715115909
Below,-81.49433315625986,-1556.355273549781
Below,-83.12351415301649,-1532.73895888977
Above,-80.2564898245939,-1566.1421461825948
Below,-80.40315482463173,-1573.9393476892997
WholePlant,-82.58536453035565,-1544.6106693756933
Above,-81.22935456204128,-1549.341589493544
WholePlant,-80.61498167471676,-1560.3155417997907
Above,-81.74058665120931,-1537.6666648960982
WholePlant,-80.69183982446624,-1564.7366354436076
Below,-82.62988952087868,-1555.866649719385
Above,-82.34187978837784,-1547.4522012250059
Below,-80.85772502068818,-1530.9815892336665
Below,-79.56855934657385,-1517.3980136701591
Above,-81.68174390670124,-1549.1029755662735
Above,-55.925684138442215,-1550.3042359764277
WholePlant,-82.59265945072981,-1537.2878600583995
Above,-83.28292565672074,-1538.7887959442562
Above,-82.54003910975077,-1541.9749364638385
Above,-81.80614002498925,-1541.6224668479597
Above,-80.55910637220542,-1554.6911781890678
WholePlant,-81.95452602748806,-1552.5305952908504
WholePlant,-76.04454587209524,-1564.658495907178
Other,-83.03679735759638,-1535.755356567166
Above,-81.73519805476947,-1549.3305457003846
WholePlant,-82.71517397230443,-1525.9778640689242
Above,-81.94058197147069,-1574.6936006222604
WholePlant,-82.21212418161406,-1543.8211870244288
WholePlant,-83.26259456445783,-1501.7051888557407
WholePlant,-79.61824642666573,-1559.5488386123736
WholePlant,-81.48099098110784,-1538.5514549036754
WholePlant,-82.16063002899266,-1546.916346726511
Above,-84.16371286190176,-1499.7034938484892
Other,-83.53053617218085,-1565.3779313118957
WholePlant,-79.79504010809737,-1570.0629258989804
WholePlant,-82.34872445126068,-1531.337790296579
Below,-82.7336614977855,-1540.782700219095
Above,-81.00027465432206,-1553.6975103738262
Above,-83.00343489124394,-1519.8065656409624
Other,-80.98270034702152,-1557.1512118605497
Above,-79.29450479561709,-1560.616152593288
Above,-75.78221912640089,-1569.7663450381303
WholePlant,-82.76594102551896,-1507.6702806787682
Above,-81.3562059760273,-1544.8466013489483
Above,-81.44252733937637,-1526.3378425551798
WholePlant,-81.8436416040993,-1548.15515704844
Below,-82.19306600527914,-1544.9180396602897
Above,-82.52831011037976,-1536.2374304444052
Below,-83.30243211399087,-1528.6398134884175
WholePlant,-81.66923670419939,-1573.3530234714503
Above,-81.7543272406447,-1490.797290145606
Below,-84.74408809469388,-1451.3011748641477
Above,-82.21045827735425,-1540.9750294400646
Below,-81.98113831642318,-1543.6323720358575
Above,-82.22002338280618,-1546.364163528573
WholePlant,-79.84209139827314,-1561.012186488775
WholePlant,-81.72433919319444,-1535.3658159949332
Above,-44.833742746217915,-1547.308616278644
Below,-80.67933954129627,-1571.242180240569
Other,-79.88463333418325,-1573.307751902022
Above,-82.24401384033303,-1547.763570954496
Other,-80.59832804000469,-1562.2375395037407
Above,-81.5057515071571,-1563.412481187857
WholePlant,-82.25984540381872,-1522.2147651092002
WholePlant,-82.5833508023527,-1523.7607616675775
WholePlant,-80.27510131379323,-1567.107965251217
Above,-83.21699616437729,-1528.7840386711505
WholePlant,-81.61304545748246,-1548.5976279863382
Above,-79.78054834733875,-1573.8691571819495
Below,-82.62374390878396,-1538.1341318265838
Below,-82.1041860046467,-1533.123982777332
Above,-81.72503822328491,-1572.5878439228725
WholePlant,-82.94213241004147,-1514.911522686138
WholePlant,-81.49377060281901,-1541.1221593334262
