AboveBelow,PC1,PC2
Above,-78.56256538926506,-1541.7339597503064
Above,-77.85681017461951,-1536.8555079124308
Above,-82.81799447728095,-1553.6723793007225
Above,-79.90473088735355,-1548.3050076929615
Above,-82.49192252664328,-1548.2966930812913
Above,-81.13676372676677,-1547.1906220937346
Above,-76.38793452663877,-1539.7300855535664
Above,-78.56013878119155,-1542.9569851137219
Above,-79.10230951280408,-1552.407392716999
Above,-80.71620325642958,-1550.1330398258597
Above,-83.74875027951362,-1556.7318138181286
Above,-82.5874066444855,-1560.6994865135807
Above,-76.99771098794272,-1539.7105392129886
Above,-78.1913002726204,-1538.9865009316477
Above,-83.71645643710522,-1560.834641138763
Above,-81.61061663905468,-1557.3161137318832
Above,-89.45787879844198,-1557.6041818419183
Above,-89.67169281150107,-1557.8225807777778
Above,-91.21626794718455,-1567.0082412577838
Above,-91.60047209754481,-1567.1993718586193
Below,-87.76446987459009,-1577.1587223240097
Below,-87.586510557814,-1576.3218627623987
Above,-91.28982583786154,-1558.8546239127195
Above,-90.91806809170355,-1554.8512470135852
Above,-93.97985146553812,-1396.9082358196176
Above,-94.56589703522936,-1395.2474457447508
Above,-87.93781127464852,-1519.795887232137
Above,-79.83776830520686,-1494.9093758300655
Above,-83.98320233867754,-1545.8850300171007
Above,-81.62728483094226,-1479.9465886115634
Above,-79.9589878278985,-1546.414500485432
Above,-95.67008426398718,-1550.7545579894866
Above,-94.01075896675434,-1558.4105453285576
Above,-95.85378126638304,-1543.3352910183996
Above,-95.15495696950319,-1547.375043983866
Above,-95.25217224508651,-1545.4979323271275
Above,-94.59839249841366,-1542.0908385092007
Above,-95.76894158323894,-1541.293391730423
Above,-94.99530190698654,-1533.7606077326875
Above,-94.95467151667096,-1539.265284783353
Above,-95.33459786457337,-1543.612874347347
Above,-94.74592507842115,-1546.1198500247858
Above,-94.94574853784863,-1549.6613599432064
Above,-95.01944715419587,-1527.79499869913
Above,-94.74097457213469,-1520.987963525439
Above,-94.90422283600604,-1524.875171408795
Above,-92.23861297214987,-1541.8454920884974
Above,-95.12395689367999,-1523.668423238921
Above,-94.43449848031175,-1526.8595857584598
Above,-85.09829021160131,-1517.8405540643878
Above,-88.34468763317876,-1523.8593643014879
Above,-84.5299695732316,-1522.9797457911625
Above,-89.47981940634159,-1516.5291884720837
Above,-89.37358242912251,-1527.9046434433449
Above,-82.08900758729064,-1534.3750885078564
Above,-87.03113051682209,-1545.1933371545117
Above,-85.25196459281904,-1473.9767121650073
Above,-87.71870948528527,-1519.0935871022432
Above,-88.98349362765535,-1518.4224589832638
Above,-91.69842567425594,-1545.482490512506
Above,-92.33309265655346,-1548.9389632135726
Above,-90.96151877096084,-1544.0409203896645
Above,-91.4529223752951,-1546.83101928528
Above,-88.15508926524289,-1438.2689449329903
Above,-87.034643854583,-1475.0792935426234
Above,-86.35165364302824,-1565.9097775144721
Above,-91.13959150446831,-1491.6751150253447
Above,-87.45298452808166,-1511.13431088655
Above,-85.22273978362233,-1565.0295639865099
Above,-82.30616413249045,-1567.7504823560573
Above,-83.68586874660541,-1569.493051314672
Above,-82.71620658410617,-1570.3743881369155
Above,-86.41224225705399,-1568.293583607997
Above,-90.90696889334258,-1481.538860168936
Above,-86.36216950572286,-1520.8867431776903
Above,-85.96414575201719,-1417.8901127756947
Above,-86.19370664437929,-1427.6531309407467
Above,-86.1919197599012,-1410.0476299910392
Above,-85.65617870384321,-1386.2826851967397
Above,-85.11371299167108,-1390.9261622968513
Above,-85.68936327785339,-1407.2377883207594
Above,-86.84145948403038,-1387.5642521413029
Above,-85.55511198931396,-1370.4849516314996
Above,-85.7015139406639,-1396.4581509409272
Above,-85.16073378710642,-1451.8443557940313
Above,-85.19586138076426,-1444.4337889886663
Above,-84.86838838291345,-1460.6076669760755
Below,-82.24113253674314,-1557.1903351137767
Below,-81.55220208239355,-1555.560994919047
Below,-79.77662394946067,-1559.3324529186968
Below,-85.11107360625894,-1542.6004977199443
Below,-84.88417981219261,-1543.6449715812319
Below,-85.78146232340588,-1545.6976038328444
Below,-80.85757035779415,-1561.1776421955037
Below,-81.37598058022294,-1563.4513454907346
Below,-81.87201618225247,-1564.1087471215549
Above,-83.62397262739705,-1538.1970217436215
Above,-83.37108259196816,-1537.5480781085867
Above,-83.45069138044354,-1537.27768015254
Above,-86.70452902883923,-1473.6535447724173
Above,-86.73765651528309,-1473.6417502710558
Above,-81.65483437016898,-1554.6807895873744
Above,-81.18263749415038,-1555.3287475946215
Above,-93.56379379352121,-1358.1132980959253
Above,-93.15296985594672,-1370.1991795193492
Above,-93.17970364522326,-1360.7842271651211
Above,-92.93627216218246,-1399.0382657357916
Above,-93.00647857848551,-1416.4843358843823
Above,-91.92487322901408,-1420.4017532066148
Above,-85.95474597922947,-1533.3922983041227
Above,-85.46849517300987,-1524.778437733219
Above,-87.11646557147974,-1521.594966744128
Above,-86.40908821300731,-1526.80310777626
Above,-86.51362344808136,-1525.9213314797576
Above,-86.16273133059626,-1525.4151989717363
Above,-90.0133423286237,-1501.2151173056536
Above,-90.84276368435033,-1489.3324651246517
Above,-90.14754407165886,-1508.1989077792005
Above,-93.22784727956025,-1394.415751718199
Above,-92.87985447703922,-1369.3305235861446
Above,-91.98404693515296,-1347.2447555967613
Above,-93.78268565013164,-1358.4260029281263
Above,-92.7442969038951,-1371.115806823077
Above,-92.41049297914167,-1369.9888422462031
Above,-91.98794114681212,-1356.817679383078
Above,-92.06887899810104,-1349.831649477372
Above,-92.03507434122318,-1351.135130346541
Above,-92.16908884421298,-1335.8533786624926
Above,-90.84767478145295,-1354.6489173449006
Above,-90.93331788679315,-1382.7253972488502
Above,-90.57665438153894,-1355.2846524095771
Above,-91.3710262441187,-1368.7441930904758
Above,-92.85552632801885,-1368.89187784663
Above,-92.11983632610023,-1374.6979239589211
Above,-92.0572095393617,-1360.1606445287712
Above,-91.94731585993316,-1376.9801794927027
Above,-93.29587171392875,-1346.7633944877098
Above,-91.69842723921886,-1343.2335027661652
Above,-88.13663069661133,-1532.1979104748166
Above,-87.09535539683114,-1515.1831949364653
WholePlant,-88.40618831524527,-1400.0184210380983
Above,-89.4411998285419,-1535.6272472723736
Above,-87.10800666377338,-1402.1568535718918
Above,-87.52534167604,-1513.4057427251905
Above,-89.22861116052125,-1447.987105998784
Above,-89.12837782996394,-1453.368357923149
Above,-88.85137565496493,-1448.1141665972686
Above,-88.54873278570216,-1477.503417481631
Above,-89.43901260702364,-1490.0772448038476
Above,-88.82033524183076,-1490.7432499705524
Below,-89.95110010342867,-1565.7998173647743
Below,-90.00957355984443,-1564.668552028144
Below,-89.82998217031931,-1564.2984803702482
Below,-88.16506051171352,-1565.056842219707
Below,-88.56868651107193,-1566.450875625676
Below,-88.92502392369616,-1566.6641391866754
Above,-87.87736721886637,-1417.630692217507
Above,-88.06368908197793,-1422.6471762965396
Above,-88.90656055103594,-1410.2327808554764
Above,-83.17268564338234,-1528.7167054772256
Above,-84.28264450500745,-1521.8758498603756
Above,-83.49421250572797,-1529.43222156877
Below,-85.5321543645956,-1553.47660633648
Below,-85.57718106438675,-1554.3161291405409
Below,-85.41823136132467,-1555.3691898374518
Above,-82.23137644825681,-1525.1076561694158
Above,-84.31238621092204,-1520.3289200415336
Above,-83.13374814797619,-1523.3514014998643
WholePlant,-80.11943891060956,-1557.8898348310324
WholePlant,-81.97919107024126,-1559.4185409798713
WholePlant,-82.50039272052689,-1559.5969734035891
WholePlant,-89.27258860688384,-1559.6802974005911
Above,-88.83373548100495,-1546.6763003812982
Below,-89.40026623970817,-1560.437865398168
Above,-87.71443744036952,-1509.5559332862126
Above,-88.1959981234672,-1550.4310933830307
Above,-88.34445546828647,-1519.5040840931988
Above,-92.07530601208984,-1572.6802085471104
Below,-83.87197856601487,-1562.5360311979116
Below,-89.15355225074345,-1533.4156357956754
Below,-90.79665553106271,-1515.5872282127782
Below,-87.8332099532001,-1538.3935786550915
Above,-88.12597366920183,-1525.4177068912459
Above,-86.11364339832483,-1483.9922707132123
Above,-89.56588377871043,-1440.0641993825573
Above,-89.20250327001933,-1521.4982349078475
Above,-87.21960819121422,-1537.010001914705
Above,-88.32155677914973,-1471.6323517845633
Above,-88.15780524728962,-1449.899249669678
Above,-87.3059384631214,-1526.3057076169148
Above,-90.52366936125605,-1554.2288351752397
Above,-90.7051108019032,-1449.3648783662923
Above,-90.8396154276439,-1453.5440078075137
Above,-90.94456302992549,-1451.958474277332
Below,-84.42844946069742,-1564.0746300915946
Below,-84.49475329663179,-1564.253756860061
Below,-84.5068758816015,-1564.3685488067938
Above,-85.81827034625795,-1529.9611558517101
Above,-86.10764171579797,-1539.0069276533168
Above,-84.59794177985151,-1565.1446247494275
Below,-81.11378444538792,-1567.2259269165909
Below,-89.60326597766962,-1537.0007967086988
WholePlant,-93.15134898942446,-1590.8350023136602
WholePlant,-98.00944205578412,-1584.6744774239485
WholePlant,-91.63697421860482,-1568.7429586498251
WholePlant,-94.05687123443738,-1523.527758843598
WholePlant,-92.89820668309575,-1479.2760328917846
WholePlant,-83.82112010371546,-1489.1218301704541
WholePlant,-84.17708913948549,-1493.011213180664
WholePlant,-85.74731162318567,-1505.801417878249
Below,-92.77101748490044,-1564.262472809268
Below,-91.71397737840816,-1561.9554936781271
Below,-91.55675408221235,-1567.9568467791582
Below,-91.14989613205262,-1575.1365856701311
Below,-90.69009572141253,-1571.628719380476
Below,-91.67225178679682,-1558.4517754124895
Above,-92.10464972525807,-1581.7638352989911
Above,-92.58285455413356,-1555.936049755074
Other,-94.28653312249097,-1512.788967535447
Above,-87.35857940315184,-1555.3917601383528
Above,-84.17631758955483,-1560.0539048952146
Above,-94.34319804869224,-1573.1034220680795
Other,-90.72816356651441,-1482.0351735640209
Other,-93.58420084396018,-1579.18055578613
Other,-93.79571274677785,-1575.331705022928
Other,-93.34957788322018,-1573.4036028768087
Other,-93.39838383411391,-1571.9794974340773
Other,-92.9699637340946,-1566.9283887358017
Other,-90.62911576884056,-1565.5185861944208
Other,-91.97101379781509,-1571.5579583169902
Other,-91.80375675129008,-1577.0753645990885
Other,-84.72723716586813,-1568.134043377984
Other,-78.95758495885102,-1565.190568639169
Other,-92.35443032182161,-1558.8921110855715
Other,-88.08034558516326,-1555.8914506394883
Other,-86.64078126519533,-1570.1913432532838
Other,-88.69106260331483,-1571.0569961889703
Above,-87.96087809838956,-1434.219831621382
Above,-87.96307651207789,-1427.725110093385
Above,-85.06779644301714,-1448.5409988877443
Above,-79.89042951677887,-1478.6085556512926
Above,-76.02570731465292,-1495.0165360901708
Above,-91.22117004472946,-1416.9122630790537
Above,-88.64506159590621,-1457.5668865745354
Above,-94.11830506178896,-1501.4160367985753
Above,-92.51445385147665,-1398.956078603482
Above,-91.7272935361237,-1391.4313512390088
Above,-89.99937155323565,-1446.1422337215704
Above,-94.84232069590509,-1522.3764877898118
Above,-92.1917424812955,-1402.9518024531837
Above,-92.85885470304882,-1406.728771274274
Above,-89.75154852280927,-1414.6124681183549
Above,-93.04677733225503,-1518.8963487084231
Above,-88.46114345979052,-1400.4794141487118
Above,-93.9398883283644,-1404.999784223923
Above,-92.00215203596761,-1396.4685230522539
Above,-91.7372780144234,-1411.36411857374
Above,-94.76787540000062,-1518.0273623378494
Above,-89.77012140928625,-1458.2366558334
Above,-90.32765467728163,-1449.5140546346206
Above,-89.23882100087069,-1461.1251757376658
Above,-90.19544002583383,-1456.0863278429438
Above,-90.60097743496712,-1446.793105704232
Above,-88.06553176073756,-1510.5475701726903
Above,-91.4047831810461,-1475.4327620357346
Above,-95.01394389850762,-1504.1377228102033
Above,-91.95212064954292,-1486.5624350732971
Above,-92.96879966425098,-1480.0119875911646
Above,-91.83766256582688,-1474.6623667576735
Above,-92.8413027138855,-1460.9152717555412
WholePlant,-88.67603894430893,-1571.3810266833636
WholePlant,-89.63958334637678,-1572.9418175302558
WholePlant,-88.57094978820626,-1567.392154410973
WholePlant,-89.3292493152573,-1570.0831087496422
WholePlant,-87.9167971765187,-1567.996508323235
WholePlant,-89.74485973483931,-1568.4832635406974
WholePlant,-87.42907642739563,-1565.8724811664101
WholePlant,-87.90067741421,-1566.0396418762418
WholePlant,-86.9615613849763,-1564.219742239638
WholePlant,-89.49450328999336,-1566.1930327055672
WholePlant,-88.45671708919242,-1566.4132345557068
WholePlant,-88.88581545387528,-1565.8641867522012
WholePlant,-89.34901025170669,-1567.000371432908
WholePlant,-88.94447373009072,-1566.0847028268188
WholePlant,-88.12070284076039,-1563.3559071867962
WholePlant,-87.50553620201379,-1564.0864569956548
WholePlant,-88.28735016132397,-1564.3369791014716
WholePlant,-87.96861223049387,-1562.3662308013854
WholePlant,-86.7844164545948,-1563.4381625455155
WholePlant,-88.19938908655693,-1567.6117444069105
WholePlant,-86.92600426468601,-1566.3316879328593
WholePlant,-89.02498467379635,-1568.767709738033
WholePlant,-88.6009899431346,-1567.7427509284441
WholePlant,-88.160520123622,-1565.4512412625168
WholePlant,-88.69353691144548,-1567.1176689316546
WholePlant,-87.96741870372566,-1565.55480961375
WholePlant,-87.95223916084635,-1563.739653208982
WholePlant,-88.56526339452218,-1568.813584665519
WholePlant,-87.91662481459443,-1563.4991464669424
WholePlant,-87.27705261295975,-1564.7114717458755
WholePlant,-87.93491938707197,-1564.1980736756066
WholePlant,-88.02665070797735,-1566.7000885107716
WholePlant,-87.9679155084876,-1566.5490166513935
Below,-86.53389151981992,-1565.7962568619485
Below,-87.63897802609928,-1566.528459528352
Below,-86.52401484355346,-1566.3317804373726
Below,-85.96297635256899,-1562.6798736612823
Below,-86.00427122797346,-1566.3674934027501
Below,-85.30155278919354,-1562.2922164275087
Below,-87.11319761585007,-1563.1805259927003
Below,-87.69591485476462,-1565.817176823024
Below,-87.7843341088883,-1565.7958777726012
Below,-86.5698265125146,-1562.6461212672405
Below,-89.09962789136489,-1570.10439055091
Below,-89.00763779993362,-1569.2121328361013
Below,-87.15980224373564,-1561.260270198256
Below,-88.73167822825057,-1570.0042187077613
Below,-88.13483344964882,-1567.5714554953906
Below,-74.65104832498653,-1552.0702329797869
Below,-72.7361143798431,-1548.6703120306797
Below,-67.62898499798825,-1554.5206656198125
Below,-70.74230271725091,-1552.4123755740936
Below,-68.71969596080939,-1553.2271214149368
Below,-70.00147660145515,-1553.135295857498
Below,-68.64603129133259,-1552.691824947479
Below,-67.75857636550842,-1552.1906583016612
Below,-70.52215045214786,-1554.2430906726852
Below,-71.34102226529038,-1553.6326301888816
Below,-68.10352399244042,-1552.2043645140823
Below,-69.07567880438754,-1552.3739159736683
Below,-70.15704100697795,-1554.7196158982083
Below,-70.9983100264968,-1554.0251163877545
Below,-66.49030590416118,-1552.1416969117904
Below,-67.30583855682653,-1552.6865255877801
Below,-69.25584971033317,-1552.785166173873
Below,-67.7309343901879,-1552.4096270937864
Below,-70.44284524867565,-1553.4894154528047
Below,-71.75989679444699,-1554.0512281362128
Below,-71.13720996970085,-1553.9042754226566
Above,-69.89962641766668,-1551.6158613837467
Above,-68.94756559601174,-1552.8298587331408
Above,-71.26754315541076,-1553.378494589982
Above,-67.58554032232342,-1538.0920474672157
Above,-68.85839846812037,-1532.050895468264
Above,-69.01093130271398,-1534.5184452003045
Above,-68.67813639605602,-1534.9681572042089
Above,-68.90674360676746,-1537.6910314296185
Above,-68.50261059348826,-1541.980809419066
Above,-68.5249217138458,-1530.7531156120458
Above,-68.40842916252512,-1534.1817782055616
Above,-66.16155086737557,-1543.1002549417506
Above,-68.48764463018703,-1532.999756586302
Above,-69.00965820268239,-1531.5568819484606
Above,-68.24499017533799,-1532.9619150901442
Above,-67.79873182808413,-1541.2709203640354
Above,-68.68441743369002,-1538.827817677818
Above,-67.34725199608984,-1544.280575551451
Above,-69.0978557585664,-1534.3386070643132
Above,-69.2137323743441,-1535.1660505568555
Above,-67.6937122062444,-1539.4850695406062
Above,-68.66495552562625,-1534.534680641078
Above,-68.82215011463194,-1532.9807615631385
Above,-71.29595319084896,-1517.9520133711903
Above,-70.83241289764592,-1544.437462824302
Above,-75.30062688009116,-1476.6188903625887
Above,-75.48661959106705,-1497.3314180011694
Above,-67.47210583880367,-1536.45053846706
Above,-68.19061942388089,-1532.4361002378294
Above,-68.66364986695655,-1529.4315589729904
Above,-79.39524367975135,-1447.6773075327733
Above,-74.63541641765272,-1545.0537601131853
Above,-73.58672701838609,-1543.3414086437313
Below,-76.02339657771005,-1539.956810803834
Above,-77.25409777770696,-1489.3996522694367
Above,-75.16540191395532,-1545.8944336353693
Above,-74.54169399368809,-1546.1479323423346
Above,-74.66903605648167,-1545.1810034044283
Above,-73.60041773886884,-1548.7610354047029
Above,-75.24409934255789,-1544.2307071220978
WholePlant,-79.55739185320573,-1448.910646121862
WholePlant,-78.40032890314811,-1458.9669055482912
WholePlant,-77.8299439933448,-1489.2463536136854
WholePlant,-79.8632487361522,-1440.901978684677
WholePlant,-79.02759532195287,-1444.9777520707296
Above,-73.94292939851059,-1552.513651638195
Above,-69.32787282354276,-1548.2443132973424
Above,-69.90799178474528,-1546.1591571069182
Above,-73.13484351543276,-1492.8350818127506
Above,-71.25511628530272,-1507.7606294828813
Above,-73.84454903652583,-1499.9625837243423
Above,-73.70549933150028,-1489.2187706142806
Above,-90.18726884387539,-1356.3285937924036
Above,-89.71511491797652,-1429.8609160366314
Above,-90.0969505569353,-1369.7895493233193
Above,-89.80028856695715,-1379.18073618565
Above,-90.14653922304126,-1373.6100789704674
Above,-90.45428667783878,-1348.7884361455644
Above,-73.82482186944239,-1488.2636254453262
Above,-73.16965608604866,-1482.037409320064
Above,-89.121599968359,-1557.1114253775934
Above,-71.7245167013537,-1497.6194364998396
Above,-86.15831471912207,-1525.5409937389127
Above,-85.18721442547209,-1503.7247991594354
Above,-72.8171562018621,-1494.4608304621147
Above,-88.44087816979892,-1555.5196412442458
Below,-87.48312887249867,-1553.0932500446331
Above,-73.3191734011224,-1503.344313648009
Above,-74.14849673485536,-1487.8503674992676
Above,-78.12530428808387,-1531.1768108632548
Above,-76.16737216530025,-1546.2437669573903
Below,-87.66479160049978,-1558.2742539804742
Above,-72.983178815354,-1490.8809890571827
Above,-79.39369472961158,-1529.0932423452975
Above,-88.48611656609798,-1557.436318982518
Below,-89.93553954436581,-1461.1507693049198
Above,-75.93075903587928,-1500.2367550735507
Below,-89.54206729913318,-1558.129293683516
Below,-89.19385596882388,-1562.0184970092869
Below,-88.73694194036594,-1556.5267816872336
Above,-72.22929077082065,-1494.297182550267
Above,-87.80062469418182,-1507.5167957398057
Above,-73.11393729585825,-1497.507457849454
Below,-88.12782898237205,-1557.0225841854096
Above,-73.62491903201658,-1501.745513069491
Above,-89.5437701460682,-1561.0943291278993
Above,-72.26664595957546,-1497.0920345517243
Above,-74.49186524293421,-1495.6772893016368
Above,-84.8842123115656,-1429.97744857686
Above,-86.52434740854811,-1395.780938501239
Above,-82.83606352723136,-1529.7681835537053
Above,-85.67218030863943,-1529.698200954633
Above,-84.23996026980036,-1517.922781851655
Above,-84.38605047386466,-1495.398908374264
Above,-82.21697281080067,-1521.045863416825
Above,-85.55784842655059,-1533.0101123938155
Above,-85.10679279595418,-1428.318014120753
Above,-83.35826485648613,-1423.9053132385025
Above,-83.56525130101187,-1449.291033393644
WholePlant,-89.91826136160009,-1548.0630139177174
WholePlant,-89.74239526814522,-1545.1284155941742
WholePlant,-90.0552500064238,-1547.8280556439674
WholePlant,-89.97985178870196,-1548.7433397232633
WholePlant,-89.76385647878611,-1545.886243871792
WholePlant,-89.94187488911531,-1547.942755957443
WholePlant,-87.25843651233329,-1545.8678980067452
WholePlant,-88.77033111661005,-1552.575494584908
WholePlant,-89.93163246589243,-1552.491911565554
WholePlant,-87.34061442425859,-1546.1464290150943
WholePlant,-88.76779948730034,-1553.0125238366793
WholePlant,-89.8247310196009,-1552.7382867362705
Below,-77.39539906157752,-1554.318842534564
Below,-74.04166425147105,-1553.8253306727245
Below,-68.31250624222062,-1551.140601402396
Below,-77.64963045593903,-1554.4480500235563
Below,-74.25402399537967,-1554.1183722959847
Below,-68.36184363617535,-1551.147448837003
WholePlant,-73.39678342402158,-1552.8145950896278
WholePlant,-73.31218744239061,-1552.6736069292658
WholePlant,-73.50150284325329,-1553.1369325530698
WholePlant,-73.25553144384116,-1552.793132241992
WholePlant,-73.09104512045,-1552.5840269655776
WholePlant,-73.39037470399217,-1553.1996854934735
Above,-78.89185879353546,-1520.7143278107392
Above,-77.38813224765852,-1504.6562513522747
Above,-82.01662730436038,-1489.5439197948424
Above,-79.08323437011907,-1520.4601345241724
Above,-77.77088596512813,-1504.078507248982
Above,-82.48501131311971,-1489.1965674625208
Above,-91.98152328930198,-1575.8519187201857
Above,-91.27365339547659,-1575.3149959617838
Above,-90.924289107329,-1570.6392300172142
Above,-91.99466998047211,-1576.2612380712756
Above,-91.5710687023667,-1575.9539178063858
Above,-90.82506586478655,-1570.5183791355435
Above,-89.93517324543521,-1533.7391236368685
Above,-89.82352931718434,-1516.0571709726655
Above,-89.8708095269311,-1534.163176785088
Above,-89.9299238332445,-1516.2153615306129
Above,-90.697380368896,-1534.4732707683318
Above,-90.77660102552848,-1567.1600292209996
Above,-91.93162745687451,-1570.262740725895
Above,-92.30167669032097,-1569.7338831551767
Above,-90.74270434805857,-1567.3970328727326
Above,-92.05121290602506,-1570.6013907062859
Above,-92.1538221791696,-1569.4091371098757
Above,-88.77479331396344,-1509.0984986293624
Above,-88.23640510075026,-1521.5488071779605
Above,-90.06317135336324,-1491.7712551618117
Above,-88.43673756178666,-1477.4413858493613
Above,-89.10455278828263,-1526.2958047040497
Above,-90.0813510325862,-1501.5872368131895
Above,-87.45441356011175,-1526.4796890037471
Above,-89.12044490177597,-1515.0296345910556
WholePlant,-86.27169036884442,-1481.891623953117
Above,-90.05704889816789,-1490.9741447425047
Above,-90.09271649369025,-1486.924668016875
WholePlant,-86.92774316475415,-1475.0691844323892
Below,-84.73413342279217,-1565.826005518557
Above,-85.44251490769517,-1529.646202102364
Below,-84.54400986141411,-1565.6887384799786
Below,-84.96165177589802,-1567.6671334983025
Above,-87.2805497315987,-1517.5948007098402
Above,-88.40918121101092,-1507.2641782222872
Above,-85.66673194225964,-1510.2592555882925
Above,-88.76916044821189,-1510.5043441026644
Above,-88.63365712378786,-1514.4672090967172
Above,-86.73167357213228,-1508.426396041544
Above,-90.61314013531737,-1484.1782716347066
Above,-90.30089585550711,-1492.2268164671468
Above,-90.76741003341984,-1446.8724065642043
Above,-91.00818933464363,-1469.7127452852826
Above,-90.82150658931178,-1460.89255201681
Above,-89.81498613531771,-1471.6552286822239
Above,-90.14221333498854,-1463.717714813004
Above,-91.0274318248177,-1472.1514033220312
Above,-90.91242741896122,-1477.1087756985735
Above,-88.79075159089481,-1469.945111966337
Above,-87.26015774582145,-1521.6867923399418
Above,-87.81268604206184,-1518.9473468327
Above,-87.66368160492785,-1521.3917749354787
WholePlant,-87.36995769409245,-1490.76171496691
Above,-84.78326227508259,-1528.4929855538448
Above,-90.33511124866476,-1492.5428598362125
Above,-90.79327859067543,-1481.2526015055782
Above,-91.05070198258956,-1497.7595489102907
Above,-91.60802801923026,-1470.7962986919576
Above,-91.20235192734545,-1487.9976247441377
Above,-90.67085285665577,-1494.115375429545
Above,-88.0516098138071,-1453.33982364047
Above,-88.49155167008956,-1467.7253217775335
Above,-88.79441301741795,-1488.7489358000673
Above,-88.00936157773981,-1497.4942170028432
Above,-84.93835632441805,-1529.099058616307
Below,-89.81888901078308,-1572.4437259906617
Above,-89.82626989294626,-1454.9836377748134
Above,-85.50814520991979,-1560.7837175544837
Above,-80.92417749453732,-1554.9255369930802
Above,-81.59985876925344,-1554.374768738871
Above,-87.70925036826998,-1532.8614506814422
Above,-84.59866588499288,-1436.514489578285
Below,-83.41987133784252,-1554.808219836213
Above,-84.94002086615377,-1534.5114175834606
Above,-83.56958297462728,-1564.7404547150431
Above,-83.17697744836848,-1564.0496663644656
Above,-86.63454374270833,-1554.828584859199
Above,-86.49581168457782,-1554.8046417407088
Above,-86.57033985431963,-1557.0795921604097
Above,-86.51773474869957,-1557.0771148569859
Above,-92.64986342637732,-1568.0525412936365
Above,-94.31008932701027,-1573.4123780871346
Above,-75.40735147511086,-1550.3855788954943
Above,-73.26840556745476,-1550.6322166423033
Above,-79.42642280241466,-1544.7486225997898
Above,-78.85597048249973,-1541.8029952963382
Above,-85.92662739237379,-1530.290446724525
Above,-82.38820368186323,-1526.826578218907
Above,-91.71309044344162,-1513.493048463052
Above,-90.64612320050551,-1511.2638671235297
Above,-97.87229508889125,-1510.4367411623175
Above,-96.97786362496805,-1508.558700839395
Above,-90.1941799228575,-1483.228275445314
Above,-89.55271683715321,-1482.4091403798066
Above,-90.22602579144673,-1491.9859657927623
Above,-90.43303331223342,-1491.817230950848
Above,-90.7411596893782,-1541.8293624859998
Above,-89.76738639318552,-1538.773690428274
Above,-85.85475559372128,-1555.6313594683281
Above,-85.74454583216652,-1555.7410466187266
Above,-81.46064117139566,-1560.6735805085193
Above,-81.64412168561509,-1560.3266221797676
WholePlant,-82.01984366804302,-1505.1626513584256
WholePlant,-82.56285158862617,-1502.7999591740409
WholePlant,-82.00890560713654,-1519.713482940624
WholePlant,-81.92802260944666,-1519.6484677402632
WholePlant,-82.33171569988444,-1542.5495471849874
WholePlant,-86.96092979738799,-1543.4396716559813
WholePlant,-84.33472551296754,-1465.4585220707565
WholePlant,-83.5447078225632,-1471.9083300455054
WholePlant,-83.5933212495907,-1516.7476901394523
WholePlant,-84.4004383704509,-1518.8911076770985
WholePlant,-82.41386226611527,-1525.3713558472375
WholePlant,-81.67027680670162,-1522.3280226858374
WholePlant,-82.64803510491821,-1518.2180122089705
WholePlant,-82.63495215603216,-1522.2676894426481
Above,-91.26422527214706,-1572.8382559435938
Above,-91.22524561613669,-1572.657719290574
Above,-90.11332559449339,-1573.8930588360681
Above,-90.24881229668846,-1574.725385809287
Above,-77.8993476562066,-1550.9823281722188
Above,-77.61258594400016,-1550.8211122672003
Above,-81.29538377395619,-1563.5095656499866
Above,-81.80995131563519,-1564.301777155987
WholePlant,-84.59591190762066,-1495.398132790844
WholePlant,-84.83284771562408,-1486.0687336851379
Above,-85.4053094558693,-1555.9784694482598
Above,-85.23094289964489,-1555.8497004101218
Below,-83.21556526761526,-1564.0486834814446
Below,-82.94804858256367,-1563.1854953812676
Below,-85.09361579793597,-1565.625027183476
Below,-85.34255117728324,-1566.7938425981613
Above,-91.08865293518896,-1568.996961071217
Above,-91.28408737504157,-1569.1154115036043
Above,-91.33108164065077,-1573.3224991160018
Above,-91.20168421538182,-1573.4823722501178
Above,-78.52852404123374,-1550.3624448119322
Above,-78.9784118476857,-1550.8756248952184
Above,-86.11144146237768,-1472.9441527982335
Above,-84.68123600640286,-1476.6291519791325
Below,-82.25384562762153,-1555.5382299764547
Below,-80.9489809138687,-1558.1582678657576
Above,-81.93666812095307,-1519.6381752209077
Above,-81.93061266401126,-1519.8003248658504
Above,-83.3001424510096,-1473.1221423151014
Above,-84.12525269259896,-1466.3969025149736
Above,-82.34711515965455,-1525.6609756628711
Above,-81.78178540144174,-1522.0320287783693
Above,-84.60909087986263,-1495.281450165853
Above,-84.82114562578431,-1486.159029732491
Above,-82.50184505046168,-1503.2057355199627
Above,-81.98440961654272,-1505.3063399635223
Above,-87.06429310580407,-1543.6361204729935
Above,-82.27627210964758,-1542.7229469921795
Above,-83.59566807359211,-1517.1886593964039
Above,-84.37935395673544,-1518.8557772509039
Above,-82.71075546439062,-1518.2831082840985
Above,-82.60044590328077,-1522.0687817099981
Above,-85.43092383256558,-1422.1680518396556
Above,-80.2841353735582,-1444.6059378788366
Above,-83.05177757856323,-1499.723387134665
Above,-80.99899523242411,-1461.4815319686593
Above,-88.01980020601037,-1362.7282374560593
